Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
ramon-monegal-ibiza-sunset-cafe-for-unisex-edp-100ml,Ramon Monegal Ibiza Sunset Cafe For Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,50.0,74.9,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T161333.503.jpg?v=1763561669&width=600,1,Ramon Monegal Ibiza Sunset Cafe For Unisex Edp 100ml,FALSE,active
diptyque-eau-nabati-for-unisex-edp-75ml,Diptyque Eau Nabati For Unisex Edp 75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,60.0,83.07,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T135801.874.jpg?v=1763553523&width=600,1,Diptyque Eau Nabati For Unisex Edp 75ml,FALSE,active
diptyque-orpheon-for-unisex-edp-75ml,Diptyque Orpheon For Unisex Edp 75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,52.8,79.69,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T134842.297.jpg?v=1763552974&width=600,1,Diptyque Orpheon For Unisex Edp 75ml,FALSE,active
creed-virgin-island-water-for-unisex-edp-100ml,Creed Virgin Island Water For Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,87.5,115.63,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T112756.584.jpg?v=1763544548&width=600,1,Creed Virgin Island Water For Unisex Edp 100ml,FALSE,active
borntostandout-purple-stain-extreme-for-unisex-extrait-de-parfum-50ml,Borntostandout Purple Stain Extreme For Unisex Extrait De Parfum 50ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,63.6,94.9,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-19T103443.699.jpg?v=1763541359&width=600,1,Borntostandout Purple Stain Extreme For Unisex Extrait De Parfum 50ml,FALSE,active
atelier-des-ors-pink-me-up-for-unisex-edp-100ml,Atelier Des Ors Pink Me Up For Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,43.75,65.8,TRUE,TRUE,https://livish.com/cdn/shop/files/download_52_dfcb2a67-129c-4a78-a958-4de33afa25ae.png?v=1763540162&width=600,1,Atelier Des Ors Pink Me Up For Unisex Edp 100ml,FALSE,active
omanluxury-voyage-for-unisex-edp-100ml,Omanluxury Voyage For Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,56.25,78.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-18T143301.006.jpg?v=1763469228&width=600,1,Omanluxury Voyage For Unisex Edp 100ml,FALSE,active
acqua-di-parma-colonia-for-unisex-cologne-100ml,Acqua Di Parma  Colonia For Unisex Cologne 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,31.25,38.46,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-18T141007.602.jpg?v=1763467905&width=600,1,Acqua Di Parma  Colonia For Unisex Cologne 100ml,FALSE,active
moudon-temptation-for-unisex-extrait-de-parfum-100ml,Moudon Temptation For Unisex Extrait De Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,25.0,44.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-16T101058.675.jpg?v=1763280738&width=600,1,Moudon Temptation For Unisex Extrait De Parfum 100ml,FALSE,active
moudon-glorious-for-unisex-extrait-de-parfum-100ml,Moudon Glorious For Unisex Extrait De Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,25.0,44.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-16T093905.144.jpg?v=1763278830&width=600,1,Moudon Glorious For Unisex Extrait De Parfum 100ml,FALSE,active
ellis-brooklyn-iso-gamma-super-for-unisex-edp-50ml,Ellis Brooklyn Iso Gamma Super For Unisex Edp 50ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,39.84,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-15T142102.756.jpg?v=1763209362&width=600,1,Ellis Brooklyn Iso Gamma Super For Unisex Edp 50ml,FALSE,active
ellis-brooklyn-sci-fi-edp-50ml-for-women,Ellis Brooklyn Sci Fi Edp 50ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,39.84,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-15T114012.342.jpg?v=1763199636&width=600,1,Ellis Brooklyn Sci Fi Edp 50ml For Women,FALSE,active
ellis-brooklyn-raven-edp-50ml-for-women,Ellis Brooklyn Raven Edp 50ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,39.84,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-15T113817.165.jpg?v=1763199516&width=600,1,Ellis Brooklyn Raven Edp 50ml For Women,FALSE,active
ellis-brooklyn-rrose-edp-50ml-for-women,Ellis Brooklyn Rrose Edp 50ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,39.84,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-15T112028.666.jpg?v=1763198501&width=600,1,Ellis Brooklyn Rrose Edp 50ml For Women,FALSE,active
amouage-outlands-for-unisex-essence-de-parfum-100ml,Amouage Outlands For Unisex Essence De Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,150.0,157.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download_47_18f0ee4e-6222-44cb-8709-1cad862133ea.png?v=1763196619&width=600,1,Amouage Outlands For Unisex Essence De Parfum 100ml,FALSE,active
amouage-guidance-46-for-unisex-extrait-de-parfum-100ml,Amouage Guidance 46 For Unisex Extrait De Parfum 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,181.5,190.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-15T104214.238.jpg?v=1763196198&width=600,1,Amouage Guidance 46 For Unisex Extrait De Parfum 100ml,FALSE,active
clive-christian-noble-collection-xxi-blonde-amber-for-unisex-50ml,Clive Christian Noble Collection Xxi Blonde Amber For Unisex 50ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,131.25,156.0,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-13T162305.400.jpg?v=1763043860&width=600,1,Clive Christian Noble Collection Xxi Blonde Amber For Unisex 50ml,FALSE,active
robert-piguet-oud-for-unisex-eau-de-parfum-spray-100ml,Robert Piguet Oud For Unisex Eau De Parfum Spray 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,37.5,52.5,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-12T100404.722.jpg?v=1762934903&width=600,1,Robert Piguet Oud For Unisex Eau De Parfum Spray 100ml,FALSE,active
robert-piguet-unisex-oud-delice-eau-de-parfum-spray-100ml,Robert Piguet Unisex Oud Delice Eau De Parfum Spray 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,37.5,52.5,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-11-12T094457.085.jpg?v=1762933560&width=600,1,Robert Piguet Unisex Oud Delice Eau De Parfum Spray 100ml,FALSE,active
jeroboam-gozo-unisex-extrait-de-parfum-100-ml,Jeroboam Gozo-unisex-extrait De Parfum-100 Ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,87.6,98.55,TRUE,TRUE,https://livish.com/cdn/shop/files/Jeroboam-Gozo-For-Unisex-Extrait-De-Parfum-100ML_1_026ffbde-02e8-4d2b-a388-205e257d24ef.webp?v=1762781716&width=600,1,Jeroboam Gozo-unisex-extrait De Parfum-100 Ml,FALSE,active
oscar-j-athena-coll-zahav-for-unisex-edp-oriental-spicy-100ml,Oscar J Athena Coll Zahav For Unisex Edp Oriental Spicy 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,20.7,34.71,TRUE,TRUE,https://livish.com/cdn/shop/files/zahav_1080x_0127a464-c560-4048-aeee-9e15b6182f49.jpg?v=1762678365&width=600,1,Oscar J Athena Coll Zahav For Unisex Edp Oriental Spicy 100ml,FALSE,active
armaf-odyssey-for-unisex-eau-de-montagne-mountain-edition-100ml,Armaf Odyssey For Unisex Eau De Montagne Mountain Edition 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,6.25,13.35,TRUE,TRUE,https://livish.com/cdn/shop/files/download_10_19a340c8-2559-4c1d-8676-588da56ba842.jpg?v=1762170312&width=600,1,Armaf Odyssey For Unisex Eau De Montagne Mountain Edition 100ml,FALSE,active
french-avenue-arsh-for-unisex-extrait-de-parfum-100ml,French Avenue - Arsh For Unisex Extrait De Parfum-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.63,17.36,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-30T142504.301.jpg?v=1761823525&width=600,1,French Avenue - Arsh For Unisex Extrait De Parfum-100ml,FALSE,active
french-avenue-genesis-gift-set-extrait-de-parfum-unisex-30-ml-12-pieces,French Avenue – Genesis Gift Set Extrait de Parfum Unisex 30 ml (12 pieces),,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,45.0,65.64,TRUE,TRUE,https://livish.com/cdn/shop/files/French-Avenue-Genesis-Gift-Set-12-pieces_1_531dd761-e48b-4a52-93af-c08b51453e65.webp?v=1761814765&width=600,1,French Avenue – Genesis Gift Set Extrait de Parfum Unisex 30 ml (12 pieces),FALSE,active
brandy-khalta-eau-de-parfum-for-unisex-100ml,Brandy Khalta Eau De Parfum For Unisex – 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,4.69,8.7,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-23T121953.032.jpg?v=1761211354&width=600,1,Brandy Khalta Eau De Parfum For Unisex – 100ml,FALSE,active
jean-couturier-coriandre-eau-de-toilette-100ml-for-women,Jean Couturier Coriandre Eau de Toilette 100Ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,15.63,26.6,TRUE,TRUE,https://livish.com/cdn/shop/files/tinywow_remove_watermark_photo_85373522.png?v=1761126661&width=600,1,Jean Couturier Coriandre Eau de Toilette 100Ml For Women,FALSE,active
naseem-miraat-mirror-perfume-100ml,Naseem - Miraat - Mirror Perfume 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,20.0,TRUE,TRUE,https://livish.com/cdn/shop/files/Miraat_1200x1200pxl-2.webp?v=1762676591&width=600,1,Naseem - Miraat - Mirror Perfume 100ml,FALSE,active
van-cleef-arpels-orchid-leather-for-unisex-edp-75ml,Van Cleef & Arpels Orchid Leather For Unisex Edp 75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,35.0,60.64,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-11T172321.508.jpg?v=1760192688&width=600,1,Van Cleef & Arpels Orchid Leather For Unisex Edp 75ml,FALSE,active
van-cleef-arpels-bois-diris-for-unisex-edp-75ml,Van Cleef & Arpels Bois D'iris For Unisex Edp 75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,33.75,36.45,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-11T171848.361.jpg?v=1760192485&width=600,1,Van Cleef & Arpels Bois D'iris For Unisex Edp 75ml,FALSE,active
van-cleef-arpels-orchidee-vanille-n-10199ba-collection-extraordinaire-for-unisex-edp-75ml,Van Cleef & Arpels Orchidee Vanille N 10199ba Collection Extraordinaire For Unisex Edp 75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,35.0,47.3,TRUE,TRUE,https://livish.com/cdn/shop/files/download-2025-10-11T170424.230.jpg?v=1760191497&width=600,1,Van Cleef & Arpels Orchidee Vanille N 10199ba Collection Extraordinaire For Unisex Edp 75ml,FALSE,active
sculpture-mykonos-fraiche-for-unisex-edp-100ml,Sculpture Mykonos Fraiche For Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.63,16.38,TRUE,TRUE,https://livish.com/cdn/shop/files/375x500.85286.2x_89c8f491-6e1c-4f08-aa03-b4b345156c14.avif?v=1759997314&width=600,1,Sculpture Mykonos Fraiche For Unisex Edp 100ml,FALSE,active
marc-antoine-barrois-aldebaran-unisex-edp-100ml,Marc-antoine Barrois-aldebaran-unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,77.5,132.45,TRUE,TRUE,https://livish.com/cdn/shop/files/2401-barrois-aldebaran-100ml-1-42a3bc2e-79db-4328-b793-e68639919299.jpg?v=1759152043&width=600,1,Marc-antoine Barrois-aldebaran-unisex-edp-100ml,FALSE,active
ahmed-al-maghribi-hayyakum-gift-set,Ahmed Al Maghribi Hayyakum Gift Set,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,21.0,24.15,TRUE,TRUE,https://livish.com/cdn/shop/files/hayyakum-gift-set-1.jpg?v=1757333630&width=600,1,Ahmed Al Maghribi Hayyakum Gift Set,FALSE,active
atkinsons-24-old-bond-street-unisex-edc-100ml,Atkinsons 24 Old Bond Street-unisex-edc-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,30.0,56.48,TRUE,TRUE,https://livish.com/cdn/shop/files/ATKINSONS24OLDBONDSTREET-UNISEX-EDC-100ML.avif?v=1755668594&width=600,1,Atkinsons 24 Old Bond Street-unisex-edc-100ml,FALSE,active
versace-eros-women-edp-100ml,Versace Eros-Women-Edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,31.07,TRUE,TRUE,https://livish.com/cdn/shop/files/cf9e5886-a794-405f-9f0a-b3cea30bd297_1_1.jpg?v=1758734969&width=600,1,Versace Eros-Women-Edp-100ml,FALSE,active
bmw-amberness-eau-de-parfum-edp-100ml,BMW Amberness Eau de Parfum EDP 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,15.0,32.0,TRUE,TRUE,https://livish.com/cdn/shop/files/bmw-amberness-edp-100-ml-vapo.png?v=1758657844&width=600,1,BMW Amberness Eau de Parfum EDP 100ml,FALSE,active
yves-saint-laurent-babycat-unisex-edp-125ml,Yves Saint Laurent Babycat-unisex-edp-125ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,106.25,149.8,TRUE,TRUE,https://livish.com/cdn/shop/files/Babycat_Yves_Saint_Laurent_EDP_125ml-825838.webp?v=1758656365&width=600,1,Yves Saint Laurent Babycat-unisex-edp-125ml,FALSE,active
nicolai-patchouli-intense-unisex-edp-100ml,Nicolai Patchouli Intense-unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,37.5,60.9,TRUE,TRUE,https://livish.com/cdn/shop/files/Patchouli_de5c0601-5d8b-405e-9654-dbf6a809259b.webp?v=1758654415&width=600,1,Nicolai Patchouli Intense-unisex-edp-100ml,FALSE,active
carolina-herrera-212-sexy-women-edp-100ml,Carolina Herrera 212 Sexy-Women-Edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,22.5,34.71,TRUE,TRUE,https://livish.com/cdn/shop/files/212-sexy-carolina-herrera-edp-spray-34-oz-w-8411061865439_2.jpg?v=1758651951&width=600,1,Carolina Herrera 212 Sexy-Women-Edp-100ml,FALSE,active
kilian-angels-share-unisex-edp-50ml,Kilian Angels' Share-unisex-edp-50ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,63.6,71.55,TRUE,TRUE,https://livish.com/cdn/shop/files/kilian-unisex-angels-share-edp-spray-17-oz-fragrances-3700550216094.jpg?v=1758572594&width=600,1,Kilian Angels' Share-unisex-edp-50ml,FALSE,active
thomas-kosmala-exsupero-unisex-edp-100ml,Thomas Kosmala Exsupero -unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,35.0,37.8,TRUE,TRUE,https://livish.com/cdn/shop/files/Web_productpage_0015_TK_Exsupero_bottle_100ml_2048x_0d298b3d-2d33-4171-904c-5429877fb41c.webp?v=1758570693&width=600,1,Thomas Kosmala Exsupero -unisex-edp-100ml,FALSE,active
sospiro-dolce-sonata-unisex-edp-100ml,Sospiro Dolce Sonata-unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,60.0,67.5,TRUE,TRUE,https://livish.com/cdn/shop/files/sospiro-unisex-dolce-sonata-edp-spray-34-oz-fragrances-3700583501358.jpg?v=1758566390&width=600,1,Sospiro Dolce Sonata-unisex-edp-100ml,FALSE,active
ormonde-jayne-verano-unisex-edp-88ml,Ormonde Jayne Verano-unisex-edp-88ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,68.75,77.0,TRUE,TRUE,https://livish.com/cdn/shop/files/monatabaco-verano-88ml-front.webp?v=1758565617&width=600,1,Ormonde Jayne Verano-unisex-edp-88ml,FALSE,active
french-avenue-veneno-black-edp-unisex-100ml,French Avenue Veneno Black Edp Unisex 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,10.0,16.38,TRUE,TRUE,https://livish.com/cdn/shop/files/Veneno-Perfume-100ml-EDP-French-Avenue-169423318.webp?v=1758484361&width=600,1,French Avenue Veneno Black Edp Unisex 100ml,FALSE,active
afnan-supremacy-gold-unisex-edp-100ml,Afnan Supremacy Gold-unisex-edp-100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,8.13,13.35,TRUE,TRUE,https://livish.com/cdn/shop/files/Afnan-Supremacy-Gold-Eau-De-Parfum-Fragrance-Unisex-6290171000983_57754__58198.jpg?v=1758483969&width=600,1,Afnan Supremacy Gold-unisex-edp-100ml,FALSE,active
armaf-club-de-nuit-white-imperiale-unisex-edp-105ml,Armaf Club De Nuit White Imperiale-unisex-edp-105ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,13.8,23.66,TRUE,TRUE,https://livish.com/cdn/shop/files/CDN_Imperiale_105ml_bottle_1024x1024_1e2a7cee-b3fc-42c8-b72d-ecaa94288019.webp?v=1758481127&width=600,1,Armaf Club De Nuit White Imperiale-unisex-edp-105ml,FALSE,active
roja-parfums-oceania-for-unisex-edp-100ml,Roja Parfums Oceania For Unisex Edp 100ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,81.25,107.5,TRUE,TRUE,https://livish.com/cdn/shop/files/oceania-eau-de-parfum-roja-parfums-147037.jpg?v=1758441289&width=600,1,Roja Parfums Oceania For Unisex Edp 100ml,FALSE,active
roberto-cavalli-florence-edp-75ml,Roberto Cavalli Florence Edp 75ml,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,12.5,17.5,TRUE,TRUE,https://livish.com/cdn/shop/files/saw-014-sa-021-e0293-ecom-still.png?v=1758380185&width=600,1,Roberto Cavalli Florence Edp 75ml,FALSE,active
roberto-cavalli-edp-75ml-for-women,Roberto Cavalli Edp 75ml For Women,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,11.25,15.75,TRUE,TRUE,https://livish.com/cdn/shop/files/3607345730899-1-idlcr3ex1cvzp0n2.jpg?v=1758378922&width=600,1,Roberto Cavalli Edp 75ml For Women,FALSE,active
melle-elsatys-edp-100ml-pour-femme,Melle Elsatys Edp 100ml Pour Femme,,,Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne,Perfume,perfume,TRUE,Title,Default Title,,0,shopify,100,deny,manual,5.63,7.88,TRUE,TRUE,https://livish.com/cdn/shop/files/3700066700827-reyane-tradition-reyane-tradition-melle-elsatys-w-edp-100-ml.png?v=1758378691&width=600,1,Melle Elsatys Edp 100ml Pour Femme,FALSE,active
